Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
ivan herrera,C,STL,Hits+Runs+RBIs,1.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,34,87,28,3,21,95,0.322,0.368,0.483,0.851,5,16,5,1,3,16,0.313,0.313,0.5,0.813,10,28,9,2,5,29,0.321,0.345,0.536,0.881,15,43,11,2,6,45,0.256,0.289,0.419,0.707,6.3%,21.1%,0.3,0.161,0.385,0.371,140.0,20,39,12,4,10,50,0.308,0.44,0.692,1.132,5,11,2,0,0,13,0.182,0.308,0.273,0.58,10,19,5,0,1,24,0.263,0.417,0.316,0.732,15,29,8,1,4,38,0.276,0.421,0.448,0.869,18.0%,16.0%,1.13,0.385,0.286,0.47,209.0,89.6,12.0%,42.0%,0.288,0.379,112.0,46.0,5.0,132.0,138.0,-1.0,28.0,105.0,4.0,2.0,43.0,3.0,44.1,,,,34.6,,,2.4,,,,1.7,,,0.415,,,,0.44,,,0.384,,,,0.372,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
alec burleson,IF,STL,Hitter Strikeouts,0.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,56,159,48,5,17,171,0.302,0.345,0.447,0.792,5,13,3,0,2,14,0.231,0.214,0.308,0.522,10,24,9,1,4,27,0.375,0.407,0.542,0.949,15,44,13,1,4,47,0.295,0.319,0.432,0.751,6.4%,14.0%,0.46,0.145,0.328,0.344,122.0,17,22,5,0,3,24,0.227,0.292,0.227,0.519,5,10,3,0,0,11,0.3,0.364,0.3,0.664,10,16,5,0,2,17,0.313,0.353,0.313,0.665,15,21,5,0,2,22,0.238,0.273,0.238,0.511,8.3%,16.7%,0.5,0.0,0.278,0.243,53.0,91.1,5.2%,42.2%,0.273,0.325,130.0,51.0,-3.0,176.0,144.0,-2.0,41.0,108.0,4.0,2.0,36.0,2.0,46.5,,,,,,,0.2,,,,,,,0.339,,,,,,,0.35,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,3,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,1.0,1
sal frelick,OF,MIL,Hitter Strikeouts,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,57,154,42,4,15,172,0.273,0.341,0.403,0.744,5,9,4,0,0,13,0.444,0.583,0.444,1.028,10,28,13,1,3,32,0.464,0.516,0.571,1.088,15,41,15,1,5,45,0.366,0.409,0.439,0.848,9.3%,12.2%,0.76,0.13,0.295,0.33,111.0,41,78,24,0,6,88,0.308,0.365,0.359,0.724,5,10,0,0,0,10,0.0,0.0,0.0,0.0,10,22,2,0,0,24,0.091,0.091,0.136,0.227,15,32,7,0,2,34,0.219,0.219,0.25,0.469,4.5%,13.6%,0.33,0.051,0.364,0.327,109.0,85.4,2.9%,27.9%,0.269,0.307,171.0,126.0,-11.0,231.0,206.0,0.0,32.0,168.0,11.0,2.0,66.0,3.0,30.6,,,37.5,25.0,36.0,,-0.2,,,-1.6,-1.9,2.2,,0.343,,,0.25,0.269,0.412,,0.317,,,0.283,0.256,0.43,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,1,3,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0,0
masyn winn,IF,STL,Hits+Runs+RBIs,1.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,50,136,40,5,16,153,0.294,0.362,0.456,0.818,5,16,3,0,0,16,0.188,0.188,0.188,0.375,10,28,5,0,1,28,0.179,0.179,0.179,0.357,15,42,10,1,3,44,0.238,0.273,0.333,0.606,8.5%,16.3%,0.52,0.162,0.327,0.359,132.0,35,78,18,1,6,87,0.231,0.299,0.321,0.619,5,15,4,0,1,15,0.267,0.267,0.333,0.6,10,27,10,0,2,29,0.37,0.414,0.519,0.932,15,36,12,0,4,39,0.333,0.359,0.444,0.803,8.0%,23.0%,0.35,0.09,0.293,0.279,77.0,88.6,6.4%,36.0%,0.266,0.323,178.0,99.0,-4.0,207.0,260.0,-2.0,48.0,176.0,7.0,3.0,66.0,4.0,44.0,9.5,,,43.3,33.3,,1.8,-2.9,,,1.0,0.4,,0.395,0.18,,,0.394,0.322,,0.377,0.199,,,0.388,0.338,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,1,4,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2.0,1
joey ortiz,IF,MIL,Total Bases,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,59,139,26,2,9,156,0.187,0.266,0.252,0.518,5,13,3,0,0,14,0.231,0.286,0.231,0.516,10,24,4,0,2,28,0.167,0.286,0.167,0.452,15,34,7,0,2,41,0.206,0.325,0.206,0.531,9.0%,14.7%,0.61,0.065,0.211,0.241,49.0,39,69,13,0,0,76,0.188,0.243,0.246,0.49,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,19,5,0,0,22,0.263,0.333,0.421,0.754,15,26,6,0,0,29,0.231,0.286,0.346,0.632,3.9%,21.1%,0.19,0.058,0.245,0.224,38.0,85.5,2.3%,32.9%,0.245,0.285,164.0,104.0,-8.0,172.0,203.0,-13.0,48.0,120.0,6.0,3.0,57.0,4.0,38.1,,,,38.1,32.3,,0.3,,,,-0.8,-2.0,,0.313,,,,0.276,0.225,,0.308,,,,0.322,0.307,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
joey ortiz,IF,MIL,Hits,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,59,139,26,2,9,156,0.187,0.266,0.252,0.518,5,13,3,0,0,14,0.231,0.286,0.231,0.516,10,24,4,0,2,28,0.167,0.286,0.167,0.452,15,34,7,0,2,41,0.206,0.325,0.206,0.531,9.0%,14.7%,0.61,0.065,0.211,0.241,49.0,39,69,13,0,0,76,0.188,0.243,0.246,0.49,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,19,5,0,0,22,0.263,0.333,0.421,0.754,15,26,6,0,0,29,0.231,0.286,0.346,0.632,3.9%,21.1%,0.19,0.058,0.245,0.224,38.0,85.5,2.3%,32.9%,0.245,0.285,164.0,104.0,-8.0,172.0,203.0,-13.0,48.0,120.0,6.0,3.0,57.0,4.0,38.1,,,,38.1,32.3,,0.3,,,,-0.8,-2.0,,0.313,,,,0.276,0.225,,0.308,,,,0.322,0.307,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
joey ortiz,IF,MIL,Hitter Strikeouts,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,59,139,26,2,9,156,0.187,0.266,0.252,0.518,5,13,3,0,0,14,0.231,0.286,0.231,0.516,10,24,4,0,2,28,0.167,0.286,0.167,0.452,15,34,7,0,2,41,0.206,0.325,0.206,0.531,9.0%,14.7%,0.61,0.065,0.211,0.241,49.0,39,69,13,0,0,76,0.188,0.243,0.246,0.49,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,19,5,0,0,22,0.263,0.333,0.421,0.754,15,26,6,0,0,29,0.231,0.286,0.346,0.632,3.9%,21.1%,0.19,0.058,0.245,0.224,38.0,85.5,2.3%,32.9%,0.245,0.285,164.0,104.0,-8.0,172.0,203.0,-13.0,48.0,120.0,6.0,3.0,57.0,4.0,38.1,,,,38.1,32.3,,0.3,,,,-0.8,-2.0,,0.313,,,,0.276,0.225,,0.308,,,,0.322,0.307,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1.0,1
rhys hoskins,IF,MIL,Total Bases,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,58,143,37,6,23,165,0.259,0.345,0.42,0.765,5,13,2,1,2,15,0.154,0.2,0.385,0.585,10,27,3,1,2,29,0.111,0.138,0.222,0.36,15,40,5,1,3,43,0.125,0.163,0.2,0.363,10.9%,26.7%,0.41,0.161,0.326,0.336,115.0,38,71,18,4,14,85,0.254,0.353,0.479,0.832,5,16,4,2,6,17,0.25,0.294,0.625,0.919,10,25,6,2,7,29,0.24,0.31,0.52,0.83,15,31,7,3,9,35,0.226,0.286,0.548,0.834,14.1%,27.1%,0.52,0.225,0.304,0.356,128.0,90.8,11.9%,45.0%,0.242,0.334,204.0,104.0,-5.0,191.0,258.0,-2.0,39.0,197.0,10.0,2.0,74.0,4.0,57.1,,,,51.4,33.3,20.0,0.8,,,,2.9,0.4,-2.4,0.361,,,,0.525,0.314,0.084,0.358,,,,0.486,0.242,0.189,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,4,3,0,1,1,0,0,1,0,0,0,1,0,3,1,0,0,0,1,4.0,1
rhys hoskins,IF,MIL,Hits,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,58,143,37,6,23,165,0.259,0.345,0.42,0.765,5,13,2,1,2,15,0.154,0.2,0.385,0.585,10,27,3,1,2,29,0.111,0.138,0.222,0.36,15,40,5,1,3,43,0.125,0.163,0.2,0.363,10.9%,26.7%,0.41,0.161,0.326,0.336,115.0,38,71,18,4,14,85,0.254,0.353,0.479,0.832,5,16,4,2,6,17,0.25,0.294,0.625,0.919,10,25,6,2,7,29,0.24,0.31,0.52,0.83,15,31,7,3,9,35,0.226,0.286,0.548,0.834,14.1%,27.1%,0.52,0.225,0.304,0.356,128.0,90.8,11.9%,45.0%,0.242,0.334,204.0,104.0,-5.0,191.0,258.0,-2.0,39.0,197.0,10.0,2.0,74.0,4.0,57.1,,,,51.4,33.3,20.0,0.8,,,,2.9,0.4,-2.4,0.361,,,,0.525,0.314,0.084,0.358,,,,0.486,0.242,0.189,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,4,3,0,1,1,0,0,1,0,0,0,1,0,3,1,0,0,0,1,1.0,1
jake bauers,IF,MIL,Total Bases,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,42,86,19,5,15,100,0.221,0.32,0.442,0.762,5,13,1,1,2,14,0.077,0.071,0.308,0.379,10,22,3,2,5,26,0.136,0.231,0.455,0.685,15,34,5,2,5,41,0.147,0.268,0.353,0.621,13.0%,33.0%,0.39,0.221,0.286,0.33,110.0,9,10,3,0,3,11,0.3,0.364,0.4,0.764,5,6,2,0,1,6,0.333,0.333,0.333,0.667,10,13,3,0,3,14,0.231,0.286,0.308,0.593,15,18,4,0,3,19,0.222,0.263,0.278,0.541,9.1%,36.4%,0.25,0.1,0.5,0.34,117.0,90.9,18.3%,45.0%,0.239,0.364,85.0,33.0,0.0,84.0,102.0,-5.0,10.0,86.0,4.0,1.0,34.0,2.0,45.8,,,,,,,-2.6,,,,,,,0.224,,,,,,,0.37,,,,,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0
jake bauers,IF,MIL,Hits,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,42,86,19,5,15,100,0.221,0.32,0.442,0.762,5,13,1,1,2,14,0.077,0.071,0.308,0.379,10,22,3,2,5,26,0.136,0.231,0.455,0.685,15,34,5,2,5,41,0.147,0.268,0.353,0.621,13.0%,33.0%,0.39,0.221,0.286,0.33,110.0,9,10,3,0,3,11,0.3,0.364,0.4,0.764,5,6,2,0,1,6,0.333,0.333,0.333,0.667,10,13,3,0,3,14,0.231,0.286,0.308,0.593,15,18,4,0,3,19,0.222,0.263,0.278,0.541,9.1%,36.4%,0.25,0.1,0.5,0.34,117.0,90.9,18.3%,45.0%,0.239,0.364,85.0,33.0,0.0,84.0,102.0,-5.0,10.0,86.0,4.0,1.0,34.0,2.0,45.8,,,,,,,-2.6,,,,,,,0.224,,,,,,,0.37,,,,,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0
jackson chourio,OF,MIL,Hits+Runs+RBIs,1.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,67,208,44,7,23,218,0.212,0.243,0.37,0.613,5,16,3,1,2,17,0.188,0.235,0.5,0.735,10,31,5,1,2,32,0.161,0.188,0.323,0.51,15,47,9,2,6,49,0.191,0.224,0.404,0.629,3.7%,20.2%,0.18,0.159,0.234,0.267,67.0,37,84,31,4,16,86,0.369,0.384,0.631,1.015,5,14,9,1,5,14,0.643,0.643,0.929,1.571,10,23,10,2,6,24,0.435,0.458,0.739,1.197,15,34,14,2,6,36,0.412,0.444,0.647,1.092,2.3%,22.1%,0.11,0.262,0.443,0.435,183.0,87.2,7.4%,38.3%,0.257,0.301,214.0,74.0,7.0,264.0,170.0,-9.0,89.0,141.0,1.0,12.0,76.0,2.0,44.8,,,,50.0,25.6,24.0,-0.8,,,,-1.2,1.5,-2.3,0.328,,,,0.313,0.393,0.206,0.279,,,,0.348,0.318,0.222,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,3,4,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1.0,0
isaac collins,OF,MIL,Total Bases,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,35,67,16,0,5,82,0.239,0.37,0.269,0.639,5,9,2,0,1,15,0.222,0.533,0.222,0.756,10,20,3,0,2,27,0.15,0.37,0.15,0.52,15,33,6,0,5,43,0.182,0.357,0.182,0.539,15.9%,26.8%,0.59,0.03,0.356,0.305,94.0,26,46,10,2,6,52,0.217,0.308,0.413,0.721,5,7,1,1,3,8,0.143,0.25,0.571,0.821,10,16,5,1,4,18,0.313,0.389,0.563,0.951,15,24,7,2,6,29,0.292,0.414,0.583,0.997,9.6%,17.3%,0.56,0.196,0.229,0.319,103.0,86.8,4.8%,31.3%,0.23,0.312,120.0,31.0,-9.0,103.0,141.0,0.0,9.0,97.0,5.0,1.0,35.0,3.0,20.7,,,,,,,-1.1,,,,,,,0.297,,,,,,,0.253,,,,,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,4,3,0,1,2,0,1,0,0,0,0,1,0,4,0,1,0,0,0,4.0,1
isaac collins,OF,MIL,Hits,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,35,67,16,0,5,82,0.239,0.37,0.269,0.639,5,9,2,0,1,15,0.222,0.533,0.222,0.756,10,20,3,0,2,27,0.15,0.37,0.15,0.52,15,33,6,0,5,43,0.182,0.357,0.182,0.539,15.9%,26.8%,0.59,0.03,0.356,0.305,94.0,26,46,10,2,6,52,0.217,0.308,0.413,0.721,5,7,1,1,3,8,0.143,0.25,0.571,0.821,10,16,5,1,4,18,0.313,0.389,0.563,0.951,15,24,7,2,6,29,0.292,0.414,0.583,0.997,9.6%,17.3%,0.56,0.196,0.229,0.319,103.0,86.8,4.8%,31.3%,0.23,0.312,120.0,31.0,-9.0,103.0,141.0,0.0,9.0,97.0,5.0,1.0,35.0,3.0,20.7,,,,,,,-1.1,,,,,,,0.297,,,,,,,0.253,,,,,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,4,3,0,1,2,0,1,0,0,0,0,1,0,4,0,1,0,0,0,2.0,1
caleb durbin,IF,MIL,Total Bases,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,44,114,22,1,16,135,0.193,0.293,0.289,0.583,5,14,2,1,1,17,0.143,0.294,0.357,0.651,10,28,6,1,4,35,0.214,0.343,0.429,0.771,15,39,9,1,5,48,0.231,0.354,0.41,0.764,6.7%,8.1%,0.82,0.096,0.202,0.269,69.0,21,38,9,1,6,42,0.237,0.31,0.368,0.678,5,12,2,0,0,13,0.167,0.231,0.25,0.481,10,21,5,0,2,22,0.238,0.273,0.333,0.606,15,27,6,0,2,30,0.222,0.3,0.296,0.596,2.4%,7.1%,0.33,0.132,0.235,0.305,93.0,84.2,2.8%,23.2%,0.211,0.277,132.0,72.0,-11.0,121.0,130.0,-5.0,17.0,95.0,5.0,1.0,46.0,5.0,22.2,,,,35.3,,,-2.2,,,,0.3,,,0.254,,,,0.395,,,0.287,,,,0.325,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
caleb durbin,IF,MIL,Hits,0.5,STL,American Family Field,69.84,67,10.51,53,Headwind: balls in the air won’t carry → hinders hitters.,base,Thu 7:40 PM,Cardinals,sonny gray,right,44,114,22,1,16,135,0.193,0.293,0.289,0.583,5,14,2,1,1,17,0.143,0.294,0.357,0.651,10,28,6,1,4,35,0.214,0.343,0.429,0.771,15,39,9,1,5,48,0.231,0.354,0.41,0.764,6.7%,8.1%,0.82,0.096,0.202,0.269,69.0,21,38,9,1,6,42,0.237,0.31,0.368,0.678,5,12,2,0,0,13,0.167,0.231,0.25,0.481,10,21,5,0,2,22,0.238,0.273,0.333,0.606,15,27,6,0,2,30,0.222,0.3,0.296,0.596,2.4%,7.1%,0.33,0.132,0.235,0.305,93.0,84.2,2.8%,23.2%,0.211,0.277,132.0,72.0,-11.0,121.0,130.0,-5.0,17.0,95.0,5.0,1.0,46.0,5.0,22.2,,,,35.3,,,-2.2,,,,0.3,,,0.254,,,,0.395,,,0.287,,,,0.325,,,Brewers,Brewers,100,97,96,102,105,103,102,96,102,97,103,101,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
bobby witt,IF,KC,Hitter Fantasy Score,7.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,63,215,60,8,32,240,0.279,0.338,0.484,0.821,5,19,5,1,2,21,0.263,0.333,0.421,0.754,10,37,10,3,9,41,0.27,0.317,0.568,0.885,15,58,13,3,9,63,0.224,0.27,0.431,0.701,7.9%,20.8%,0.38,0.205,0.323,0.35,121.0,26,50,16,0,5,56,0.32,0.375,0.48,0.855,5,13,4,0,0,13,0.308,0.308,0.385,0.692,10,25,5,0,0,27,0.2,0.259,0.32,0.579,15,32,9,0,2,35,0.281,0.343,0.438,0.78,7.1%,10.7%,0.67,0.16,0.356,0.351,123.0,93.2,12.1%,49.1%,0.304,0.38,238.0,61.0,0.0,244.0,184.0,-1.0,70.0,177.0,7.0,4.0,100.0,5.0,60.0,32.0,,41.7,66.7,37.8,,0.5,2.4,,0.0,-0.3,0.4,,0.358,0.358,,0.344,0.368,0.288,,0.4,0.372,,0.381,0.415,0.332,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0
aaron judge,OF,NYY,Hitter Fantasy Score,9.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,64,198,78,17,42,232,0.394,0.478,0.737,1.216,5,11,7,3,6,14,0.636,0.714,1.636,2.351,10,28,13,6,9,33,0.464,0.545,1.179,1.724,15,37,16,6,10,45,0.432,0.533,1.0,1.533,12.9%,23.7%,0.55,0.343,0.48,0.508,236.0,27,51,20,8,17,66,0.392,0.53,0.941,1.471,5,12,3,1,3,14,0.25,0.357,0.5,0.857,10,21,6,2,4,27,0.286,0.444,0.619,1.063,15,29,9,3,5,38,0.31,0.474,0.69,1.163,22.7%,19.7%,1.15,0.549,0.4,0.578,285.0,95.4,24.2%,56.0%,0.33,0.474,225.0,65.0,30.0,232.0,230.0,-1.0,50.0,212.0,8.0,1.0,96.0,7.0,67.3,38.1,,,62.2,53.1,27.3,4.4,5.0,,,8.9,1.6,3.6,0.583,0.471,,,0.651,0.424,0.519,0.531,0.411,,,0.6,0.375,0.434,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,4,4,0,1,1,0,1,1,0,1,0,1,0,5,2,0,0,0,1,21.0,1
vinnie pasquantino,IF,KC,Hitter Fantasy Score,5.0,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,63,203,61,9,27,222,0.3,0.36,0.473,0.833,5,14,7,2,2,17,0.5,0.588,0.929,1.517,10,27,14,2,4,31,0.519,0.581,0.741,1.321,15,43,20,2,4,51,0.465,0.549,0.605,1.154,7.2%,12.6%,0.57,0.172,0.313,0.363,130.0,34,58,12,1,11,62,0.207,0.242,0.276,0.518,5,9,3,0,4,9,0.333,0.333,0.444,0.778,10,20,5,0,4,20,0.25,0.25,0.3,0.55,15,31,7,0,4,32,0.226,0.25,0.258,0.508,3.2%,30.6%,0.11,0.069,0.282,0.231,39.0,90.9,7.9%,44.7%,0.269,0.333,199.0,84.0,1.0,245.0,194.0,-5.0,51.0,167.0,6.0,6.0,90.0,5.0,46.3,37.1,52.6,,51.9,45.0,,0.8,0.7,-1.9,,-2.4,3.4,,0.381,0.289,0.213,,0.258,0.498,,0.385,0.296,0.261,,0.267,0.391,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,3,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,7.0,1
kyle isbel,OF,KC,Hitter Fantasy Score,2.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,51,134,39,3,14,145,0.291,0.305,0.433,0.738,5,12,3,0,0,13,0.25,0.308,0.25,0.558,10,21,7,0,0,23,0.333,0.391,0.333,0.725,15,36,10,0,2,40,0.278,0.308,0.306,0.613,2.8%,15.2%,0.18,0.142,0.321,0.317,98.0,18,22,4,0,1,25,0.182,0.182,0.182,0.364,5,5,1,0,0,7,0.2,0.2,0.2,0.4,10,14,4,0,0,16,0.286,0.286,0.286,0.571,15,19,4,0,0,21,0.211,0.211,0.211,0.421,0.0%,28.0%,0.0,0.0,0.267,0.162,-10.0,86.5,2.2%,32.1%,0.231,0.246,128.0,59.0,-4.0,138.0,109.0,-5.0,28.0,83.0,2.0,2.0,45.0,1.0,30.2,,,,,,,-0.5,,,,,,,0.363,,,,,,,0.251,,,,,,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2.0,0
