Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
gleyber torres,IF,DET,Hitter Fantasy Score,6.5,BAL,Oriole Park at Camden Yards,83.59,48,4.12,289,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 6:35 PM,Orioles,cade povich,left,52,144,35,2,19,173,0.243,0.358,0.306,0.664,5,17,4,0,1,18,0.235,0.278,0.235,0.513,10,32,8,0,3,38,0.25,0.368,0.25,0.618,15,45,11,0,5,57,0.244,0.404,0.267,0.67,13.9%,13.9%,1.0,0.063,0.275,0.309,99.0,34,49,17,3,11,58,0.347,0.448,0.653,1.101,5,6,1,0,0,8,0.167,0.375,0.333,0.708,10,9,2,0,1,15,0.222,0.533,0.444,0.978,15,17,5,0,1,23,0.294,0.478,0.471,0.949,15.5%,8.6%,1.8,0.306,0.341,0.469,211.0,90.5,10.8%,38.0%,0.298,0.403,185.0,61.0,-3.0,174.0,252.0,-6.0,20.0,184.0,13.0,1.0,83.0,5.0,47.2,,,25.0,48.4,26.9,16.7,0.1,,,1.1,2.6,-0.8,0.4,0.342,,,0.39,0.507,0.274,0.25,0.453,,,0.412,0.486,0.271,0.259,Tigers,Orioles,99,100,100,123,93,98,102,100,101,101,108,99,2,5,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.0,0
jose ramirez,IF,CLE,Total Bases,1.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,61,174,53,10,21,196,0.305,0.372,0.54,0.913,5,10,4,1,2,13,0.4,0.538,0.8,1.338,10,21,9,3,4,27,0.429,0.556,0.952,1.508,15,40,16,3,6,47,0.4,0.489,0.75,1.239,9.2%,11.2%,0.82,0.236,0.299,0.389,155.0,38,63,26,2,11,71,0.413,0.451,0.587,1.038,5,11,4,0,1,12,0.364,0.417,0.364,0.78,10,21,8,0,2,22,0.381,0.409,0.381,0.79,15,30,13,0,3,31,0.433,0.452,0.5,0.952,8.5%,9.9%,0.86,0.175,0.429,0.434,186.0,88.9,8.5%,40.1%,0.313,0.367,190.0,82.0,-1.0,238.0,201.0,7.0,58.0,192.0,11.0,2.0,79.0,5.0,46.2,37.8,37.5,52.9,47.1,30.8,,2.4,1.3,3.0,-0.7,6.9,0.3,,0.456,0.352,0.368,0.313,0.561,0.366,,0.414,0.348,0.385,0.288,0.389,0.391,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.0,0
steven kwan,OF,CLE,Hits+Runs+RBIs,1.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,57,172,56,5,18,193,0.326,0.394,0.471,0.865,5,8,3,0,1,13,0.375,0.538,0.375,0.913,10,28,9,1,3,34,0.321,0.412,0.464,0.876,15,46,15,1,4,52,0.326,0.385,0.457,0.841,9.8%,7.8%,1.27,0.145,0.333,0.381,149.0,44,74,20,0,4,81,0.27,0.313,0.324,0.637,5,13,3,0,1,15,0.231,0.267,0.308,0.574,10,20,4,0,1,23,0.2,0.261,0.25,0.511,15,27,6,0,1,31,0.222,0.29,0.296,0.587,3.7%,9.9%,0.38,0.054,0.299,0.285,82.0,86.4,1.8%,22.6%,0.289,0.331,196.0,124.0,-5.0,233.0,258.0,-1.0,27.0,196.0,11.0,3.0,78.0,4.0,15.7,17.9,,,25.5,31.4,,-0.3,-0.8,,,3.6,-1.4,,0.372,0.219,,,0.458,0.217,,0.374,0.258,,,0.349,0.241,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0
nolan jones,OF,CLE,Hits,0.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,56,131,28,2,14,145,0.214,0.283,0.321,0.603,5,6,0,0,0,7,0.0,0.143,0.0,0.143,10,22,6,0,4,23,0.273,0.304,0.364,0.668,15,32,8,0,6,34,0.25,0.265,0.313,0.577,9.0%,24.8%,0.36,0.107,0.277,0.268,70.0,18,18,4,0,2,23,0.222,0.364,0.222,0.586,5,8,4,0,2,9,0.5,0.556,0.5,1.056,10,12,4,0,2,14,0.333,0.385,0.333,0.718,15,14,4,0,2,19,0.286,0.444,0.286,0.73,13.0%,39.1%,0.33,0.0,0.444,0.289,85.0,92.2,8.5%,48.1%,0.256,0.334,141.0,62.0,-8.0,148.0,170.0,-6.0,22.0,113.0,6.0,1.0,37.0,2.0,53.3,,,,,,,-1.6,,,,,,,0.251,,,,,,,0.373,,,,,,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
nolan jones,OF,CLE,Total Bases,0.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,56,131,28,2,14,145,0.214,0.283,0.321,0.603,5,6,0,0,0,7,0.0,0.143,0.0,0.143,10,22,6,0,4,23,0.273,0.304,0.364,0.668,15,32,8,0,6,34,0.25,0.265,0.313,0.577,9.0%,24.8%,0.36,0.107,0.277,0.268,70.0,18,18,4,0,2,23,0.222,0.364,0.222,0.586,5,8,4,0,2,9,0.5,0.556,0.5,1.056,10,12,4,0,2,14,0.333,0.385,0.333,0.718,15,14,4,0,2,19,0.286,0.444,0.286,0.73,13.0%,39.1%,0.33,0.0,0.444,0.289,85.0,92.2,8.5%,48.1%,0.256,0.334,141.0,62.0,-8.0,148.0,170.0,-6.0,22.0,113.0,6.0,1.0,37.0,2.0,53.3,,,,,,,-1.6,,,,,,,0.251,,,,,,,0.373,,,,,,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
tyler stephenson,C,CIN,Hits+Runs+RBIs,1.5,CLE,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Guardians,slade cecconi,right,29,81,18,3,12,90,0.222,0.289,0.383,0.672,5,15,5,1,3,18,0.333,0.444,0.6,1.044,10,30,8,2,6,34,0.267,0.324,0.5,0.824,15,43,13,3,10,49,0.302,0.367,0.581,0.949,8.9%,40.0%,0.22,0.16,0.349,0.296,81.0,18,27,8,2,4,33,0.296,0.424,0.593,1.017,5,9,4,1,1,9,0.444,0.444,0.778,1.222,10,17,4,1,1,19,0.235,0.316,0.412,0.728,15,22,6,1,1,26,0.273,0.385,0.455,0.839,18.2%,21.2%,0.86,0.296,0.333,0.429,172.0,91.2,15.2%,54.5%,0.227,0.331,82.0,43.0,2.0,123.0,125.0,-6.0,23.0,100.0,4.0,2.0,25.0,1.0,66.7,,,,66.7,58.3,,-0.4,,,,1.3,0.4,,0.338,,,,0.435,0.329,,0.418,,,,0.423,0.237,,Reds,Guardians,106,101,101,84,118,102,102,99,101,101,110,106,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1.0,0
tj friedl,OF,CIN,Hits+Runs+RBIs,1.5,CLE,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Guardians,slade cecconi,right,58,172,55,5,19,201,0.32,0.405,0.477,0.882,5,11,2,1,2,14,0.182,0.357,0.455,0.812,10,26,8,2,3,31,0.308,0.419,0.577,0.996,15,41,16,2,3,48,0.39,0.479,0.585,1.065,11.9%,15.4%,0.77,0.157,0.362,0.387,144.0,37,69,16,1,5,80,0.232,0.329,0.319,0.648,5,7,1,1,2,10,0.143,0.333,0.571,0.905,10,15,4,1,2,20,0.267,0.421,0.467,0.888,15,28,6,1,2,33,0.214,0.313,0.429,0.741,11.3%,15.0%,0.75,0.087,0.268,0.297,82.0,87.0,2.5%,29.7%,0.255,0.312,201.0,116.0,-7.0,198.0,264.0,2.0,26.0,195.0,11.0,3.0,79.0,4.0,31.0,37.5,,,15.8,35.3,,1.4,1.8,,,-2.0,2.6,,0.421,0.398,,,0.281,0.373,,0.353,0.335,,,0.254,0.281,,Reds,Guardians,106,101,101,84,118,102,102,99,101,101,110,106,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1.0,0
bo naylor,C,CLE,Total Bases,0.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,49,119,23,8,17,143,0.193,0.315,0.454,0.768,5,8,2,1,1,10,0.25,0.4,0.625,1.025,10,20,2,1,1,27,0.1,0.333,0.25,0.583,15,33,7,2,5,43,0.212,0.372,0.515,0.887,15.4%,28.0%,0.55,0.261,0.205,0.335,117.0,27,34,7,1,2,39,0.206,0.289,0.294,0.584,5,8,4,1,2,10,0.5,0.6,0.875,1.475,10,15,4,1,2,17,0.267,0.353,0.467,0.82,15,20,4,1,2,22,0.2,0.273,0.35,0.623,10.3%,17.9%,0.57,0.088,0.231,0.268,70.0,90.5,11.9%,35.8%,0.202,0.314,162.0,60.0,-9.0,178.0,142.0,-1.0,22.0,132.0,6.0,1.0,66.0,3.0,36.5,28.6,,,,16.7,,-0.4,-1.6,,,,0.8,,0.335,0.25,,,,0.386,,0.367,0.251,,,,0.254,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0
bo naylor,C,CLE,Hits,0.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,49,119,23,8,17,143,0.193,0.315,0.454,0.768,5,8,2,1,1,10,0.25,0.4,0.625,1.025,10,20,2,1,1,27,0.1,0.333,0.25,0.583,15,33,7,2,5,43,0.212,0.372,0.515,0.887,15.4%,28.0%,0.55,0.261,0.205,0.335,117.0,27,34,7,1,2,39,0.206,0.289,0.294,0.584,5,8,4,1,2,10,0.5,0.6,0.875,1.475,10,15,4,1,2,17,0.267,0.353,0.467,0.82,15,20,4,1,2,22,0.2,0.273,0.35,0.623,10.3%,17.9%,0.57,0.088,0.231,0.268,70.0,90.5,11.9%,35.8%,0.202,0.314,162.0,60.0,-9.0,178.0,142.0,-1.0,22.0,132.0,6.0,1.0,66.0,3.0,36.5,28.6,,,,16.7,,-0.4,-1.6,,,,0.8,,0.335,0.25,,,,0.386,,0.367,0.251,,,,0.254,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0
elly de la cruz,IF,CIN,Hits+Runs+RBIs,1.5,CLE,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Guardians,slade cecconi,right,60,170,49,10,33,196,0.288,0.378,0.524,0.901,5,11,3,0,0,16,0.273,0.5,0.455,0.955,10,25,9,3,5,32,0.36,0.5,0.84,1.34,15,36,14,4,10,45,0.389,0.511,0.806,1.317,11.7%,26.0%,0.45,0.235,0.355,0.388,144.0,47,84,16,2,10,91,0.19,0.253,0.298,0.55,5,6,1,0,0,7,0.167,0.286,0.333,0.619,10,14,2,0,0,15,0.143,0.2,0.286,0.486,15,26,3,0,0,28,0.115,0.179,0.192,0.371,7.7%,30.8%,0.25,0.107,0.259,0.238,42.0,91.7,14.2%,47.7%,0.252,0.347,179.0,101.0,-3.0,223.0,225.0,-8.0,69.0,213.0,8.0,2.0,85.0,5.0,65.0,25.7,33.3,,,50.0,,1.6,-0.6,1.1,,,-0.4,,0.432,0.294,0.36,,,0.271,,0.417,0.29,0.338,,,0.273,,Reds,Guardians,106,101,101,84,118,102,102,99,101,101,110,106,1,3,1,0,1,0,1,0,0,1,0,0,0,4,1,0,0,0,0,1.0,0
johnathan rodriguez,OF,CLE,Total Bases,0.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,2,2,0,0,0,2,0.0,0.0,0.0,0.0,5,7,0,0,2,9,0.0,0.222,0.0,0.222,10,14,1,0,3,17,0.071,0.235,0.071,0.307,10,14,1,0,3,17,0.071,0.235,0.071,0.307,0.0%,100.0%,0.0,0.0,0.0,0.0,-100.0,5,8,1,0,0,9,0.125,0.222,0.125,0.347,5,8,1,0,0,9,0.125,0.222,0.125,0.347,10,15,2,0,0,20,0.133,0.35,0.133,0.483,15,26,4,0,2,33,0.154,0.333,0.192,0.526,11.1%,33.3%,0.33,0.0,0.2,0.176,6.0,93.5,0.0%,60.0%,0.136,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.0,1
johnathan rodriguez,OF,CLE,Hits,0.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,2,2,0,0,0,2,0.0,0.0,0.0,0.0,5,7,0,0,2,9,0.0,0.222,0.0,0.222,10,14,1,0,3,17,0.071,0.235,0.071,0.307,10,14,1,0,3,17,0.071,0.235,0.071,0.307,0.0%,100.0%,0.0,0.0,0.0,0.0,-100.0,5,8,1,0,0,9,0.125,0.222,0.125,0.347,5,8,1,0,0,9,0.125,0.222,0.125,0.347,10,15,2,0,0,20,0.133,0.35,0.133,0.483,15,26,4,0,2,33,0.154,0.333,0.192,0.526,11.1%,33.3%,0.33,0.0,0.2,0.176,6.0,93.5,0.0%,60.0%,0.136,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.0,1
lane thomas,OF,CLE,Hits+Runs+RBIs,1.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,17,44,6,0,2,49,0.136,0.204,0.159,0.363,5,12,0,0,1,15,0.0,0.133,0.0,0.133,10,25,2,0,1,29,0.08,0.172,0.08,0.252,15,40,5,0,2,45,0.125,0.2,0.15,0.35,6.1%,34.7%,0.18,0.023,0.214,0.174,5.0,11,18,2,0,1,21,0.111,0.19,0.111,0.302,5,7,1,0,0,9,0.143,0.333,0.143,0.476,10,14,1,0,1,17,0.071,0.176,0.071,0.248,15,26,3,1,5,29,0.115,0.172,0.231,0.403,9.5%,33.3%,0.29,0.0,0.167,0.151,-12.0,85.9,0.0%,25.0%,0.155,0.199,49.0,20.0,-5.0,62.0,53.0,-7.0,8.0,49.0,2.0,1.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
carlos santana,IF,CLE,Hits+Runs+RBIs,1.5,CIN,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Reds,andrew abbott,left,59,155,40,7,26,183,0.258,0.355,0.426,0.781,5,10,2,0,0,10,0.2,0.2,0.2,0.4,10,22,8,1,2,24,0.364,0.417,0.545,0.962,15,35,14,2,6,41,0.4,0.488,0.629,1.116,12.0%,17.5%,0.69,0.168,0.277,0.346,124.0,37,56,14,0,4,66,0.25,0.364,0.268,0.631,5,10,2,0,1,11,0.2,0.273,0.2,0.473,10,18,5,0,1,20,0.278,0.35,0.333,0.683,15,23,6,0,1,27,0.261,0.37,0.304,0.675,15.2%,16.7%,0.91,0.018,0.311,0.294,88.0,88.7,6.4%,42.7%,0.228,0.313,189.0,73.0,-8.0,231.0,237.0,-1.0,43.0,209.0,11.0,4.0,80.0,6.0,35.1,52.6,16.7,,66.7,55.6,,-0.2,-0.1,-1.1,,1.5,1.3,,0.317,0.271,0.127,,0.417,0.329,,0.324,0.227,0.168,,0.413,0.295,,Guardians,Guardians,99,100,101,89,98,101,101,101,96,99,96,99,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0
gavin lux,IF,CIN,Hits+Runs+RBIs,1.5,CLE,Progressive Field,72.01,58,7.47,237,Tailwind: fly balls likely to carry → helps hitters.,base,Tue 6:40 PM,Guardians,slade cecconi,right,60,162,50,2,25,183,0.309,0.388,0.444,0.832,5,14,2,1,4,15,0.143,0.2,0.357,0.557,10,27,6,1,5,29,0.222,0.276,0.333,0.609,15,35,8,1,6,40,0.229,0.325,0.343,0.668,11.5%,20.8%,0.55,0.136,0.393,0.369,131.0,28,34,5,0,2,40,0.147,0.275,0.147,0.422,5,5,1,0,1,6,0.2,0.333,0.2,0.533,10,12,3,0,1,13,0.25,0.308,0.25,0.558,15,19,3,0,1,21,0.158,0.238,0.158,0.396,15.0%,40.0%,0.38,0.0,0.278,0.215,26.0,88.8,4.9%,38.7%,0.256,0.318,170.0,90.0,-8.0,206.0,184.0,-1.0,24.0,184.0,9.0,2.0,67.0,3.0,51.3,20.0,,,50.0,27.8,,2.8,1.6,,,-0.7,-2.2,,0.511,0.305,,,0.318,0.211,,0.348,0.294,,,0.339,0.214,,Reds,Guardians,106,101,101,84,118,102,102,99,101,101,110,106,1,4,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1.0,0
ke'bryan hayes,IF,PIT,Hitter Strikeouts,0.5,MIA,PNC Park,74.97,59,4.05,307,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 6:40 PM,Marlins,,,59,174,40,1,14,193,0.23,0.302,0.287,0.589,5,10,3,0,0,12,0.3,0.417,0.3,0.717,10,27,6,0,3,32,0.222,0.344,0.222,0.566,15,47,8,0,3,53,0.17,0.264,0.191,0.456,7.3%,19.7%,0.37,0.057,0.296,0.275,71.0,24,56,11,0,4,57,0.196,0.211,0.214,0.425,5,11,2,0,0,11,0.182,0.182,0.182,0.364,10,24,4,0,0,24,0.167,0.167,0.167,0.333,15,37,9,0,3,37,0.243,0.243,0.27,0.514,1.8%,19.3%,0.09,0.018,0.244,0.19,13.0,90.5,5.5%,44.5%,0.243,0.29,169.0,87.0,-14.0,192.0,210.0,-9.0,46.0,169.0,5.0,4.0,66.0,4.0,47.8,,,,50.9,50.0,,-2.9,,,,-3.4,0.2,,0.184,,,,0.236,0.309,,0.263,,,,0.334,0.324,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,4,4,0,1,1,0,0,1,0,0,0,1,0,4,1,0,0,0,1,1.0,1
ke'bryan hayes,IF,PIT,Hits+Runs+RBIs,1.5,MIA,PNC Park,74.97,59,4.05,307,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 6:40 PM,Marlins,,,59,174,40,1,14,193,0.23,0.302,0.287,0.589,5,10,3,0,0,12,0.3,0.417,0.3,0.717,10,27,6,0,3,32,0.222,0.344,0.222,0.566,15,47,8,0,3,53,0.17,0.264,0.191,0.456,7.3%,19.7%,0.37,0.057,0.296,0.275,71.0,24,56,11,0,4,57,0.196,0.211,0.214,0.425,5,11,2,0,0,11,0.182,0.182,0.182,0.364,10,24,4,0,0,24,0.167,0.167,0.167,0.333,15,37,9,0,3,37,0.243,0.243,0.27,0.514,1.8%,19.3%,0.09,0.018,0.244,0.19,13.0,90.5,5.5%,44.5%,0.243,0.29,169.0,87.0,-14.0,192.0,210.0,-9.0,46.0,169.0,5.0,4.0,66.0,4.0,47.8,,,,50.9,50.0,,-2.9,,,,-3.4,0.2,,0.184,,,,0.236,0.309,,0.263,,,,0.334,0.324,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,4,4,0,1,1,0,0,1,0,0,0,1,0,4,1,0,0,0,1,3.0,1
bryan reynolds,OF,PIT,Runs,0.5,MIA,PNC Park,74.97,59,4.05,307,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 6:40 PM,Marlins,,,61,179,42,3,27,202,0.235,0.312,0.341,0.653,5,10,3,0,4,11,0.3,0.364,0.5,0.864,10,23,8,0,6,27,0.348,0.444,0.435,0.879,15,41,13,0,8,47,0.317,0.404,0.439,0.843,9.4%,21.8%,0.43,0.106,0.291,0.291,82.0,45,73,18,5,12,81,0.247,0.309,0.493,0.802,5,9,2,1,1,11,0.222,0.364,0.556,0.919,10,15,5,2,5,17,0.333,0.412,0.8,1.212,15,20,8,3,8,24,0.4,0.5,0.9,1.4,8.6%,35.8%,0.24,0.247,0.325,0.345,119.0,91.5,11.5%,48.4%,0.276,0.369,248.0,64.0,-6.0,229.0,239.0,-7.0,49.0,207.0,7.0,0.0,86.0,5.0,65.3,13.3,40.0,,60.7,58.3,,-0.9,-0.1,-0.1,,1.9,-0.8,,0.303,0.272,0.251,,0.441,0.272,,0.427,0.218,0.246,,0.472,0.405,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,0,3,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0.0,0
andrew mccutchen,OF,PIT,Hits+Runs+RBIs,1.5,MIA,PNC Park,74.97,59,4.05,307,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 6:40 PM,Marlins,,,52,134,33,5,16,157,0.246,0.346,0.396,0.742,5,9,4,0,3,11,0.444,0.455,0.556,1.01,10,27,8,2,7,30,0.296,0.333,0.593,0.926,15,41,13,2,7,50,0.317,0.42,0.512,0.932,12.7%,19.7%,0.65,0.15,0.286,0.334,112.0,35,64,19,0,6,73,0.297,0.37,0.375,0.745,5,11,2,0,1,11,0.182,0.182,0.182,0.364,10,19,5,0,1,19,0.263,0.263,0.316,0.579,15,26,7,0,1,29,0.269,0.345,0.308,0.653,11.0%,19.2%,0.57,0.078,0.373,0.334,111.0,89.3,10.3%,43.9%,0.276,0.358,205.0,46.0,-4.0,187.0,224.0,-6.0,43.0,166.0,6.0,2.0,86.0,5.0,49.1,,,,64.9,33.3,,-1.6,,,,0.9,-0.4,,0.278,,,,0.395,0.296,,0.348,,,,0.467,0.349,,Pirates,Pirates,102,103,105,96,94,97,102,102,102,102,96,100,2,4,0,1,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1.0,0
xavier edwards,IF,MIA,Hitter Strikeouts,0.5,PIT,PNC Park,74.97,59,4.05,307,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Tue 6:40 PM,Pirates,mitch keller,right,47,142,44,0,9,165,0.31,0.393,0.352,0.745,5,15,5,0,2,18,0.333,0.412,0.4,0.812,10,34,14,0,3,38,0.412,0.459,0.5,0.959,15,50,19,0,4,57,0.38,0.446,0.44,0.886,11.5%,13.3%,0.86,0.042,0.364,0.337,113.0,30,56,12,0,5,60,0.214,0.25,0.25,0.5,5,7,1,0,0,7,0.143,0.143,0.143,0.286,10,14,2,0,0,15,0.143,0.2,0.143,0.343,15,24,3,0,0,26,0.125,0.192,0.208,0.401,5.0%,21.7%,0.23,0.036,0.273,0.225,36.0,86.8,0.0%,29.3%,0.26,0.295,197.0,70.0,-12.0,149.0,178.0,0.0,26.0,131.0,8.0,2.0,54.0,2.0,41.8,,,,,,,-0.8,,,,,,,0.335,,,,,,,0.336,,,,,,,Marlins,Pirates,102,102,103,106,98,100,101,101,100,101,98,100,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0
