Player,Position,Team,Prop Type,Prop Value,Opposing Team,Odds Category,Start Time,Opponent Defensive Rating,Home/Away,Season Hit %,Last 10 Hit Percentage,GP (Season Stats),PPG (Season Stats),RPG (Season Stats),APG (Season Stats),SPG (Season Stats),BPG (Season Stats),FGM (Season Stats),FGA (Season Stats),3PM (Season Stats),3PA (Season Stats),FTM (Season Stats),FTA (Season Stats),OREB (Season Stats),DREB (Season Stats),TPG (Season Stats),GP (Last 5 Season),PPG (Last 5 Season),RPG (Last 5 Season),APG (Last 5 Season),SPG (Last 5 Season),BPG (Last 5 Season),FGM (Last 5 Season),FGA (Last 5 Season),3PM (Last 5 Season),3PA (Last 5 Season),FTM (Last 5 Season),FTA (Last 5 Season),OREB (Last 5 Season),DREB (Last 5 Season),TPG (Last 5 Season),GP (Last 10 Season),PPG (Last 10 Season),RPG (Last 10 Season),APG (Last 10 Season),SPG (Last 10 Season),BPG (Last 10 Season),FGM (Last 10 Season),FGA (Last 10 Season),3PM (Last 10 Season),3PA (Last 10 Season),FTM (Last 10 Season),FTA (Last 10 Season),OREB (Last 10 Season),DREB (Last 10 Season),TPG (Last 10 Season),GP (H2H Current Season),PPG (H2H Current Season),RPG (H2H Current Season),APG (H2H Current Season),SPG (H2H Current Season),BPG (H2H Current Season),FGM (H2H Current Season),FGA (H2H Current Season),3PM (H2H Current Season),3PA (H2H Current Season),FTM (H2H Current Season),FTA (H2H Current Season),OREB (H2H Current Season),DREB (H2H Current Season),TPG (H2H Current Season),GP (Last 10 H2H),PPG (Last 10 H2H),RPG (Last 10 H2H),APG (Last 10 H2H),SPG (Last 10 H2H),BPG (Last 10 H2H),FGM (Last 10 H2H),FGA (Last 10 H2H),3PM (Last 10 H2H),3PA (Last 10 H2H),FTM (Last 10 H2H),FTA (Last 10 H2H),OREB (Last 10 H2H),DREB (Last 10 H2H),TPG (Last 10 H2H)
Pascal Siakam,F,IND,pts+rebs,26.0,OKC,base,Thu 8:40 PM,107.5,N/A,56.4%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,defensive rebounds,5.0,OKC,base,Thu 8:40 PM,107.5,N/A,35.9%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,fantasy score,34.5,OKC,base,Thu 8:40 PM,107.5,N/A,100.0%,0%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,points,19.5,OKC,base,Thu 8:40 PM,107.5,N/A,53.8%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,two pointers attempted,12.5,OKC,base,Thu 8:40 PM,107.5,N/A,75.6%,0%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,pts+asts,22.5,OKC,base,Thu 8:40 PM,107.5,N/A,57.7%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,rebounds,6.5,OKC,base,Thu 8:40 PM,107.5,N/A,51.3%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,rebs+asts,9.5,OKC,base,Thu 8:40 PM,107.5,N/A,61.5%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,pra in first 5 minutes,3.5,OKC,base,Thu 8:40 PM,107.5,N/A,17.9%,0%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,fg made,7.5,OKC,base,Thu 8:40 PM,107.5,N/A,51.3%,63.6%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,free throws made,3.5,OKC,base,Thu 8:40 PM,107.5,N/A,29.5%,0%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,3-pt attempted,4.0,OKC,base,Thu 8:40 PM,107.5,N/A,43.6%,27.3%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Pascal Siakam,F,IND,assists,3.0,OKC,base,Thu 8:40 PM,107.5,N/A,44.9%,72.7%,78,20.2,6.9,3.4,0.9,0.5,7.9,15.2,1.6,4.2,2.9,3.9,1.7,5.2,1.4,5,26.4,5.0,3.0,1.2,0.8,9.6,17.8,2.0,3.6,5.2,7.6,1.4,3.6,1.2,10,22.1,5.4,3.6,1.0,0.5,8.5,15.7,1.5,3.1,3.6,5.7,1.1,4.3,1.0,2.0,16.5,9.5,2.0,0.0,0.5,5.5,12.5,3.0,6.0,2.5,4.0,1.5,8.0,1.5,10,20.7,9.2,3.8,0.8,0.5,7.7,13.6,1.7,3.1,3.6,4.8,1.8,7.4,2.4
Tyrese Haliburton,G,IND,pts+asts,26.5,OKC,base,Thu 8:40 PM,107.5,N/A,57.5%,33.3%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,3-pt attempted,7.0,OKC,base,Thu 8:40 PM,107.5,N/A,53.4%,22.2%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,rebs+asts,13.5,OKC,base,Thu 8:40 PM,107.5,N/A,41.1%,55.6%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,fg made,6.5,OKC,base,Thu 8:40 PM,107.5,N/A,50.7%,22.2%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,two pointers made,4.0,OKC,base,Thu 8:40 PM,107.5,N/A,79.5%,0%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,two pointers attempted,7.5,OKC,base,Thu 8:40 PM,107.5,N/A,94.5%,0%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,free throws made,3.0,OKC,base,Thu 8:40 PM,107.5,N/A,30.1%,0%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,fantasy score,39.5,OKC,base,Thu 8:40 PM,107.5,N/A,93.2%,0%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,free throws attempted,3.5,OKC,base,Thu 8:40 PM,107.5,N/A,38.4%,0%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,fg attempted,14.5,OKC,base,Thu 8:40 PM,107.5,N/A,45.2%,11.1%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,pra in first 5 minutes,3.5,OKC,base,Thu 8:40 PM,107.5,N/A,2.7%,0%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,pts+rebs+asts,31.5,OKC,base,Thu 8:40 PM,107.5,N/A,49.3%,33.3%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,assists,9.0,OKC,base,Thu 8:40 PM,107.5,N/A,45.2%,66.7%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,rebounds,4.5,OKC,base,Thu 8:40 PM,107.5,N/A,28.8%,33.3%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Tyrese Haliburton,G,IND,pts+rebs,22.5,OKC,base,Thu 8:40 PM,107.5,N/A,43.8%,11.1%,73,18.6,3.5,9.2,1.4,0.7,6.5,13.8,3.0,7.7,2.6,3.0,0.6,3.0,1.6,5,19.0,6.4,10.4,2.8,0.4,6.8,15.6,2.4,7.4,3.0,3.6,0.4,6.0,1.6,10,19.1,5.6,8.5,1.7,0.4,6.8,14.3,2.5,6.7,3.0,3.8,0.3,5.3,1.9,2.0,11.0,3.0,5.5,1.0,0.0,4.0,9.0,2.0,5.5,1.0,1.0,1.0,2.0,0.5,8,13.4,4.1,9.9,1.3,0.9,5.3,11.5,2.0,5.3,0.9,1.0,0.9,3.3,2.1
Shai Gilgeous-Alexander,G,OKC,steals,1.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,54.5%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,fg made,11.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,27.3%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,pts+asts,40.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,36.4%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,free throws attempted,10.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,pts+rebs+asts,45.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,36.4%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,assists,7.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,18.2%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,pra in first 5 minutes,5.0,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,0%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
Shai Gilgeous-Alexander,G,OKC,fg attempted,22.5,IND,base,Thu 8:40 PM,114.3,N/A,N/A%,27.3%,76,32.7,5.0,6.4,1.7,1.0,11.3,21.8,2.1,5.7,7.9,8.8,0.9,4.1,2.4,5,31.4,5.2,8.2,1.8,0.2,10.6,23.2,1.4,4.4,8.8,10.2,1.2,4.0,2.8,10,29.8,5.7,7.1,1.8,0.4,10.3,21.5,1.4,4.4,7.8,9.4,1.1,4.6,2.5,2.0,39.0,7.0,8.0,1.0,1.0,12.5,22.5,3.5,5.5,10.5,11.5,1.5,5.5,0.5,10,26.0,5.8,4.5,1.6,0.8,8.8,18.5,1.3,4.4,7.1,8.4,1.0,4.8,2.2
